STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
02,           0208,1,3,1,00391,0,03,150,40950,'ROSLYN CREEK',,'CHINIAK HIGHWAY','MILE POINT 25.7',99.99,41.313,0,,,57370497,152192748,199,3,01,01,08,1974,2,0,166,2018,5,8.5,0,0,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,2,0,7.2,9.4,19.2,0,0,7.2,8.5,99.99,N,0,N,99.9,0,7,6,7,7,N,1,84.6,1,38.6,6,4,N,5,8,8,,,0,920,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,6,2,0,11,0,1,Y,8,300,2035,0,N,02,F,6,163.2
02,           0209,1,3,1,00625,0,02,090,24230,'NOYES SLOUGH (AURORA)',,'AURORA DRIVE','MILE POINT 0.2',99.99,0.322,0,,,64514065,147454084,6,3,01,01,17,1960,2,0,3097,2018,5,13.7,0,30,0,0,0,0,0,5,0,0,0,A,5,5,3,02,0,00,2,0,9.1,15.2,30.3,0.9,0.9,9.1,11,99.99,N,0,N,99.9,0,4,7,6,4,N,1,82,1,37.7,6,4,N,5,7,3,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,3,0,1,Y,3,4600,2035,0,N,02,P,4,333.3
02,           0210,1,1,1,00A41,0,01,170,85280,'WILLOW CREEK',,'PARKS HIGHWAY','MILE POINT 36.6',5.42,58.902,1,0000170000,0,61460276,150035998,199,3,01,01,01,2004,3,0,3426,2018,A,17.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,3,0,8.5,24.1,67,3.6,0,17,21.7,99.99,N,0,N,99.9,0,8,7,7,9,N,1,87.7,1,40.4,7,6,N,5,9,8,,,,620,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,0,9,6,2,1,17,1,1,Y,8,6555,2035,0,N,02,G,7,1453.9
02,           0211,1,1,1,00A41,0,01,170,85280,'LITTLE WILLOW CREEK',,'PARKS HIGHWAY','MILE POINT 39.8',5.42,64.038,1,0017000000,0,61483514,150054970,199,3,01,01,01,1962,2,0,2633,2018,5,9.8,0,0,0,1,0,1,0,5,0,0,0,A,1,5,5,02,1,02,1,2,8.5,18.9,42.2,0.5,0.5,8.5,10.1,99.99,N,0,N,99.9,0,6,5,6,8,N,1,52.3,1,24,5,4,N,5,8,8,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,8,0,17,1,1,Y,8,6555,2035,0,N,02,F,5,426.22
02,           0212,1,1,1,00A41,0,01,170,85280,'KASHWITNA RIVER',,'PARKS HIGHWAY','MILE POINT 48.3',5.42,77.715,1,0017000000,0,61552616,150041729,199,3,01,01,01,1962,2,0,2554,2018,5,9.8,0,0,0,1,0,1,0,5,0,0,0,A,1,5,5,02,0,00,3,0,8.5,21.3,66,0.5,0.5,8.5,10.1,99.99,N,0,N,99.9,0,7,6,7,8,N,1,55.2,1,25.5,6,4,N,5,8,8,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,8,0,17,1,1,Y,7,3500,2035,0,N,02,F,6,666.6
02,           0213,1,1,1,00A41,0,01,170,49640,'SHEEP CREEK',,'PARKS HIGHWAY','MILE POINT 53.7',5.42,86.403,1,0017000000,0,61594625,150031053,199,3,01,01,01,1962,2,0,2948,2018,5,9.8,0,0,0,1,0,1,0,5,0,0,0,A,1,5,5,02,1,02,1,2,8.5,18.9,38.1,0,0,8.5,10.1,99.99,N,0,N,99.9,0,7,4,7,8,N,1,52.6,1,24.1,4,4,N,5,8,8,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,8,0,17,1,1,Y,8,3300,2035,0,N,02,P,4,384.81
02,           0214,1,3,1,00490,0,01,122,38420,'SWANSON RIVER',,'KENAI SPUR','MILE POINT 38.4',99.99,61.786,0,,,60475800,151004700,199,3,01,01,07,1966,2,0,359,2018,5,9.1,0,0,0,0,0,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,7.3,24.4,64.3,0,0,9.1,10.2,99.99,N,0,N,99.9,0,7,7,6,8,N,1,72.2,1,32.1,6,6,N,5,8,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,2,0,14,0,1,Y,3,500,2035,0,N,02,F,6,655.86
02,           0215,1,1,1,00A41,0,01,170,49640,'MONTANA CREEK',,'PARKS HIGHWAY','MILE POINT 60.9',5.42,98.009,1,0017000000,0,62061594,150033579,199,3,01,01,01,1962,2,0,2839,2018,5,9.8,0,0,0,1,0,1,0,5,0,0,0,A,1,5,5,02,1,02,1,2,8.5,18.9,42.7,0.5,0.5,8.5,10.1,99.99,N,0,N,99.9,0,7,5,6,8,N,1,50,1,23,5,4,N,5,8,8,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,1987,1,6,8,0,15,1,1,Y,7,3500,2035,0,N,02,F,5,431.27
02,           0216,1,1,1,00A44,0,02,068,32150,'NENANA RIVER AT REX',,'PARKS HIGHWAY','MILE POINT 240.3',5.41,386.643,1,0017000000,0,64130447,149165146,199,3,01,01,01,1963,2,0,1129,2018,5,12.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,3,10,3,02,1,2,8.5,123.7,155.4,0.5,0.5,9.1,10.7,5.42,N,0,N,99.9,0,7,6,6,7,N,1,64,1,24.5,6,5,N,5,8,8,,,0,720,24,Y24,N  ,N  ,0519,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,19,1,1,Y,7,2000,2035,0,N,02,F,6,1662.78
02,           0217,1,3,1,00966,0,03,110,36400,'MENDENHALL RIVER',,'BACK LOOP RD','MILE POINT 3.2',99.99,5.149,0,,,58241500,134350500,16,3,01,01,17,1985,2,0,5016,2018,5,16.5,0,0,0,0,1,1,0,5,0,0,0,A,5,5,5,02,0,00,2,0,11.5,29.6,59.7,1.7,1.7,12.2,15.5,99.99,N,0,N,99.9,0,7,7,5,9,N,1,75.3,1,34.7,5,5,N,5,9,8,,,0,619,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,1,14,0,1,Y,8,6000,2035,0,N,02,F,5,925.35
02,           0229,1,3,4,00000,0,02,290,64820,'LIVENGOOD CREEK',,'OLD ELLIOTT HWY','MILE POINT 1.1',99.99,1.798,0,,,65305062,148343188,199,3,01,01,09,2014,2,0,43,2018,A,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,23.5,24.4,0,0,7.3,8.3,99.99,N,0,N,99.9,0,8,9,8,8,N,1,87.7,1,40.4,8,6,N,5,8,8,,,,820,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,9,1,0,1,10,0,1,Y,8,140,2035,0,N,02,G,8,202.52
02,           0230,1,3,1,00851,0,05,066,17410,'SHERIDAN GLACIER NO. 3',,'COPPER RIVER HWY','MILE POINT 14.8',3.35,23.813,0,,,60283993,145241144,199,3,01,01,07,1968,2,0,200,2018,5,8.8,0,0,0,0,0,0,0,5,0,0,0,A,1,5,5,04,0,00,5,0,6.1,12.2,61.4,0,0,8.5,9.3,99.99,N,0,N,99.9,0,6,6,5,8,N,1,83.1,1,35.7,5,6,N,5,6,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,8,0,1,Y,7,300,2035,0,N,02,F,5,571.02
02,           0231,1,3,1,00065,0,02,090,24230,'CHENA RIVER (STEESE HWY)',,'STEESE HIGHWAY','MILE POINT 0.6',99.99,0.965,1,0015000000,0,64503723,147421565,3,3,01,01,14,1977,4,0,24608,2018,5,22.9,0,50,1,1,1,1,0,5,1,2.1,36.2,A,5,5,4,02,0,00,3,0,22.9,66.4,176.5,0,0,22.9,26.1,99.99,N,0,N,99.9,0,7,7,6,7,N,1,63.3,1,25.9,6,9,N,5,8,8,,,0,820,24,N  ,Y60,N  ,,1019,,0,0,0,,,,               ,0,N,2,,1,0,0,1,6,0,0,13,0,2,Y,8,29000,2035,0,N,02,F,6,4606.65
02,           0232,1,3,1,00650,0,02,090,24230,'NORTH FORK CHENA RIVER',,'CHENA HOT SPR RD','MILE POINT 37.8',5.03,60.82,0,,,64535197,146244744,199,3,01,01,07,1967,2,0,626,2018,5,8.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,2,0,8.1,24.4,49.3,0,0,8.1,9,99.99,N,0,N,99.9,0,6,7,6,8,N,1,64,1,29.5,6,5,N,5,6,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,5,0,1,Y,8,700,2035,0,N,02,F,6,443.7
02,           0233,1,3,1,00650,0,02,090,24230,'NORTH FORK CHENA RIVER',,'CHENA HOT SPR RD','MILE POINT 39.5',5.03,63.556,0,,,64540823,146214106,199,3,01,01,07,1967,2,0,626,2018,5,8.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,2,0,8.1,24.4,49.3,1.4,0,8.1,9,99.99,N,0,N,99.9,0,7,7,7,7,N,1,64,1,29.5,7,5,N,5,6,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2009,1,1,0,0,5,0,1,Y,7,700,2035,0,N,02,G,7,443.7
02,           0234,1,3,1,00650,0,02,090,24230,'NORTH FORK CHENA RIVER',,'CHENA HOT SPR RD','MILE POINT 44.0',5.03,70.796,0,,,64563919,146150629,199,3,01,01,07,1967,2,0,626,2018,5,8.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,3,0,8.1,18.3,55.4,0,0,8.1,9,99.99,N,0,N,99.9,0,6,6,6,8,N,1,63,1,29,6,5,N,5,6,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1976,1,1,0,0,5,0,1,Y,8,700,2035,0,N,02,F,6,498.6
02,           0235,1,3,1,00650,0,02,090,24230,'NORTH FORK CHENA RIVER',,'CHENA HOT SPR RD','MILE POINT 45.7',5.03,73.531,0,,,64575988,146140497,199,3,01,01,07,1967,2,0,626,2018,5,8.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,2,0,8.1,18.3,37.1,0,0,8.1,9,99.99,N,0,N,99.9,0,7,7,7,7,N,1,63.2,1,29.1,7,5,N,5,6,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2009,1,1,0,0,5,0,1,Y,8,700,2035,0,N,02,G,7,333.9
02,           0237,1,3,1,00650,0,02,090,24230,'NORTH FORK CHENA RIVER',,'CHENA HOT SPR RD','MILE POINT 48.9',5.03,78.68,0,,,65004320,146131042,199,3,01,01,07,1967,2,0,626,2018,5,8.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,3,0,8.1,18.3,55.4,0,0,8.1,9,99.99,N,0,N,99.9,0,7,7,7,7,N,1,63,1,29,7,5,N,5,7,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1976,1,1,0,0,5,0,1,Y,7,700,2035,0,N,02,G,7,498.6
02,           0238,1,3,1,00650,0,02,090,24230,'ANGEL CREEK',,'CHENA HOT SPR RD','MILE POINT 49.9',5.03,80.289,0,,,65012873,146125467,199,3,01,01,07,1967,2,0,626,2018,5,8.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,8.1,24.1,24.9,0,0,8.1,9,99.99,N,0,N,99.9,0,7,8,7,7,N,1,63.2,1,29.1,7,5,N,5,6,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2009,1,1,0,0,5,0,1,Y,8,700,2035,0,N,02,G,7,224.1
02,           0239,1,3,1,00650,0,02,090,24230,'WEST FORK CHENA RIVER',,'CHENA HOT SPR RD','MILE POINT 52.4',5.03,84.312,0,,,65031931,146105387,199,3,01,01,07,1967,2,0,626,2018,5,8.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,2,0,8.1,24.1,49.4,0,0,8.1,9,99.99,N,0,N,99.9,0,7,7,6,7,N,1,63.2,1,29.1,6,5,N,5,6,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1976,1,1,0,0,5,0,1,Y,8,700,2035,0,N,02,F,6,444.6
02,           0240,1,1,1,00A41,0,01,170,33800,'LITTLE SUSITNA RIVER',,'PARKS HIGHWAY','MILE POINT 21.8',5.42,35.084,1,0000170000,0,61373705,149480328,117,3,01,01,01,2004,2,0,4807,2018,9,12.2,0,0,0,1,1,1,1,5,0,0,0,A,5,5,5,04,0,00,2,0,8.5,37.5,76.5,3.6,0,12,16.8,99.99,N,0,N,99.9,0,7,8,8,8,N,1,87.7,1,40.4,8,5,N,5,8,6,,,,620,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,0,9,6,2,1,17,1,1,Y,8,8000,2035,0,N,02,G,7,1285.2
02,           0242,1,3,1,00650,0,02,090,24230,'NORTH FORK CHENA RIVER',,'CHENA HOT SPR RD','MILE POINT 55.3',5.03,88.978,0,,,65040359,146051113,199,3,01,01,07,1972,2,0,626,2018,5,8.2,0,30,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,2,0,8.1,15.5,32.3,0,0,8.1,9,99.99,N,0,N,99.9,0,7,7,7,7,N,1,65,1,29.9,7,5,N,5,6,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2009,1,1,0,0,5,0,1,Y,7,700,2035,0,N,02,G,7,290.7
02,           0245,1,3,1,00935,0,03,220,70540,'SITKA HARBOR',,'HARBOR DRIVE','MILE POINT 0.5',99.99,0.805,0,,,57025244,135202544,199,3,01,01,16,1971,2,0,4231,2018,5,12.2,0,0,0,0,0,1,0,5,1,15.8,63.7,A,1,5,4,14,0,00,7,0,9.1,45.7,382.5,0.5,1.8,9.1,11.5,99.99,N,4.8,N,0,30.4,6,6,6,8,N,1,68.2,1,31.5,6,4,N,5,8,6,,,0,519,24,Y24,Y60,Y99,0519,0816,0515,0,0,0,,,,               ,0,N,2,,1,0,0,1,6,2,0,8,0,2,Y,8,5500,2035,0,N,02,F,6,4398.75
02,           0253,1,3,1,00902,0,03,130,38970,'HERRING COVE',,'SOUTH TONGASS HWY','MILE POINT 10.7',4.42,17.228,0,,,55193540,131313036,199,3,01,01,17,1952,2,0,866,2018,3,7.6,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,2,0,6.7,16.8,35.4,0,0,8.2,9.1,99.99,N,0,N,99.9,0,4,6,7,8,N,1,46.3,1,21.3,5,5,N,5,7,5,,,0,619,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,15,0,1,Y,8,1000,2035,,N,02,P,4,322.14
02,           0254,1,1,1,00A42,0,01,170,74830,'SUSITNA RIVER',,'PARKS HIGHWAY','MILE POINT 69.3',5.42,111.504,1,0017000000,0,62103228,150103040,199,3,01,01,01,1965,2,0,1777,2018,5,12.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,4,02,0,00,5,0,8.5,76.2,326.7,0.5,0.5,9.1,10.3,99.99,N,0,N,99.9,0,7,6,6,7,N,1,80,1,33.8,6,5,N,5,8,6,,,0,620,24,Y24,Y60,N  ,0620,0918,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,6,1,1,Y,8,2500,2035,0,N,02,F,6,3365.01
02,           0255,1,1,1,00A42,0,01,170,74830,'CHULITNA RIVER',,'PARKS HIGHWAY','MILE POINT 98.3',5.42,158.165,1,0017000000,0,62335497,150135941,199,3,01,01,01,1970,2,0,1214,2018,9,12.2,0,22,0,1,1,1,0,5,0,0,0,A,1,5,4,02,0,00,5,0,8.5,67.1,240.8,0,0,12.2,12.9,99.99,N,0,N,99.9,0,7,6,6,8,N,1,66.6,1,32.5,6,7,N,5,9,6,,,0,620,24,N  ,Y60,N  ,,0918,,0,0,0,,,,               ,1,N,2,,1,0,1993,2,6,2,1,19,1,1,Y,3,1400,2035,0,N,02,F,6,3106.32
02,           0256,1,1,1,00A42,0,01,170,74830,'TROUBLESOME CREEK',,'PARKS HIGHWAY','MILE POINT 102.9',5.42,165.566,1,0017000000,0,62373713,150133956,199,3,01,01,01,1970,2,0,1214,2018,5,12.2,0,0,0,1,0,1,0,5,0,0,0,A,1,5,3,02,0,00,2,0,8.5,19.8,40.5,0,0,12.7,13,99.99,N,0,N,99.9,0,7,7,6,7,N,1,76.7,1,35.3,6,7,N,5,7,8,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,19,1,1,Y,7,1400,2035,0,N,02,F,6,526.5
02,           0257,1,1,1,00A42,0,01,170,74830,'BYERS CREEK',,'PARKS HIGHWAY','MILE POINT 109.5',5.42,176.186,1,0017000000,0,62424478,150121793,199,3,01,01,01,1970,2,0,1214,2018,5,12.2,0,0,0,1,0,1,0,5,0,0,0,A,1,5,3,02,0,00,3,0,8.5,13.7,41.7,0,0,12.7,13,99.99,N,0,N,99.9,0,7,6,5,8,N,1,80.4,1,37.1,5,7,N,5,8,8,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,19,1,1,Y,8,1400,2035,0,N,02,F,5,542.1
02,           0258,1,1,1,00A43,0,02,170,33250,'HURRICANE GULCH',,'PARKS HIGHWAY','MILE POINT 139.7',5.42,224.777,1,0017000000,0,63005137,149352652,199,3,01,01,01,1971,2,0,1093,2018,5,12.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,3,11,3,02,1,2,8.5,124.1,170.2,0,0,9.6,10.5,99.99,N,0,N,99.9,0,6,6,6,8,N,1,42.8,1,25.5,6,5,N,5,9,8,,,0,620,24,N  ,N  ,Y48,,,0519,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,21,1,1,Y,9,1400,2035,0,N,02,F,6,1787.1
02,           0259,1,1,1,00A43,0,02,170,33250,'HONOLULU CREEK',,'PARKS HIGHWAY','MILE POINT 143.8',5.42,231.374,1,0017000000,0,63035012,149323856,199,3,01,01,01,1971,2,0,1093,2018,5,12.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,3,02,0,00,2,0,8.5,18.3,36.7,0,0,12.7,13,99.99,N,0,N,99.9,0,7,7,6,8,N,1,75.4,1,26.9,6,7,N,5,9,8,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,2006,1,1,0,0,21,1,1,Y,8,1400,2035,,N,02,F,6,477.1
02,           0260,1,1,1,00A43,0,02,170,33250,'EAST FORK CHULITNA RIVER',,'PARKS HIGHWAY','MILE POINT 150.8',5.42,242.637,1,0017000000,0,63084228,149251684,199,3,01,01,01,1967,2,0,1153,2018,5,12.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,3,02,0,00,3,0,8.5,21.3,43.5,0.5,0.5,9.1,10.1,99.99,N,0,N,99.9,0,6,6,5,8,N,1,68.2,1,29.6,5,5,N,5,9,6,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,0,0,26,1,1,Y,3,2000,2035,,N,02,F,5,439.35
02,           0261,1,1,1,00000,0,02,170,33250,'MIDDLE FORK CHULITNA RIV',,'PARKS HIGHWAY','MILE POINT 160.3',5.42,256.047,1,0017000000,0,63150809,149150964,199,3,01,01,01,2016,2,0,1153,2018,A,12.2,0,24,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,3,0,8.5,42.7,110.6,0,0,12.2,13.1,99.99,N,0,N,99.9,0,8,8,8,9,N,1,87.7,1,40.4,8,7,N,5,9,8,,,,620,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,0,9,6,2,1,26,1,1,Y,8,1900,2035,0,N,02,G,8,1448.86
02,           0262,1,1,1,00A41,0,02,170,33250,'LITTLE COAL CREEK',,'PARKS HIGHWAY','MILE POINT 129.0',5.42,207.561,1,0017000000,0,62532192,149455126,199,3,01,01,01,1969,2,0,1099,2018,5,12.2,0,0,0,1,1,1,0,5,0,0,0,A,1,5,3,11,2,01,1,8,8.5,44.2,81.7,0,0,10.1,10.4,99.99,N,0,N,99.9,0,7,6,6,8,N,1,74.5,1,32.8,6,5,N,5,9,6,,,0,620,24,N  ,N  ,Y24,,,0620,0,0,0,,,,               ,1,N,2,,1,0,2006,1,1,0,0,21,1,1,Y,9,1800,2035,0,N,02,F,6,849.68
02,           0263,1,3,1,00617,0,02,090,24230,'CHENA RIVER (UNIV AVE)',,'UNIVERSITY AVE','MILE POINT 0.4',5.56,0.644,1,0017580000,0,64503251,147484543,24,3,01,01,14,1963,4,0,14622,2018,5,14.6,0,0,0,0,0,1,0,5,0,0,0,K,1,5,3,02,0,00,3,0,13.7,26.5,81.4,1.2,1.2,14.6,17.7,99.99,N,0,N,0,0,6,7,6,6,N,1,63,1,29,6,0,N,5,7,8,,,0,820,24,N  ,Y60,N  ,,1019,,0,0,0,,,,               ,0,N,2,,1,0,0,1,6,0,0,7,0,1,Y,8,21000,2035,0,N,02,F,6,1440.78
02,           0264,1,3,1,00966,0,03,110,36400,'MONTANA CREEK',,'BACK LOOP RD','MILE POINT 4.5',99.99,7.241,0,,,58235100,134363924,16,3,01,01,17,1985,2,0,5016,2018,5,12.8,0,30,0,0,1,1,0,5,0,0,0,A,5,5,5,02,0,00,1,0,11.5,23.8,24.7,1.7,0,12.2,14,99.99,N,0,N,99.9,0,7,7,8,8,N,1,89,1,40.6,7,5,N,5,9,8,,,0,619,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,1,6,0,1,Y,8,6000,2035,0,N,02,G,7,345.8
02,           0265,1,3,1,00208,0,01,050,06520,'BROWNS SLOUGH',,'IRR:BETHEL HIGHWAY','MILE POINT 0.0',99.99,0,0,,,60473642,161444418,199,3,01,01,07,1996,2,0,2707,2018,5,10.7,0,0,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,9.7,31.4,31.4,0,0,9.8,10.6,99.99,N,0,N,99.9,0,8,8,7,7,N,1,76.3,1,38.1,7,4,N,5,7,7,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,1,0,9,1,0,1,6,0,1,Y,8,4476,2035,0,N,02,G,7,332.84
02,           0266,1,3,1,00131,0,04,180,54920,'CRIPPLE RIVER',,'IRR:NOME-TELLER RD','MILE POINT 19.4',99.99,31.221,0,,,64403974,165444647,199,3,01,01,07,1962,2,0,26,2018,5,8.8,0,0,0,0,0,1,0,5,0,0,0,A,1,5,7,02,0,00,4,0,8.5,8.8,35.7,0,0,8.5,8.9,99.99,N,0,N,99.9,0,7,7,5,8,N,1,63.4,1,37.7,5,7,N,5,7,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,1,1979,8,7,0,0,6,0,1,Y,8,50,2035,0,N,02,F,5,317.73
02,           0268,1,3,1,00130,0,04,180,54920,'FOX RIVER',,'IRR:NOME-COUNCIL','MILE POINT 66.0',99.99,106.194,0,,,64490556,163432354,199,3,01,01,07,1982,2,0,179,2018,5,7.3,0,0,0,0,0,1,0,5,0,0,0,A,1,5,7,02,0,00,2,0,7.3,18,36.6,0,0,7.3,7.6,99.99,N,0,N,99.9,0,8,8,7,8,N,1,65.9,1,30.1,7,5,N,5,8,8,,,0,820,24,Y24,N  ,N  ,0820,,,0,0,0,,,,               ,0,N,2,,0,1,0,8,7,0,0,8,0,1,Y,8,200,2035,0,N,02,G,7,278.16
